Show Date,Show Location,Corp Name,General Effect - TOT,General Effect - TOT_rank,Visual - TOT,Visual - TOT_rank,Music - TOT,Music - TOT_rank,Sub Total,Sub Total_rank,Total,Total_rank
"July 20, 2019","San Antonio, TX",Madison Scouts,29.100,17,22.050,17,22.350,16,73.500,17,73.500,17
"July 20, 2019","San Antonio, TX",Troopers,28.600,18,21.850,18,22.113,18,72.563,18,72.563,18
"July 20, 2019","San Antonio, TX",Genesis,28.050,19,21.100,19,21.438,20,70.588,19,70.588,19
"July 20, 2019","San Antonio, TX",Music City,27.900,20,20.800,20,21.600,19,70.300,20,70.300,20
"July 20, 2019","San Antonio, TX",Jersey Surf,26.900,21,20.650,21,20.825,21,68.375,21,68.375,21
"July 20, 2019","San Antonio, TX",Seattle Cascades,24.950,22,19.450,22,20.500,22,64.900,22,64.900,22
"July 19, 2019","Katy, TX",Bluecoats,36.600,1,27.450,1,26.675,3,90.725,1,90.725,1
"July 19, 2019","Katy, TX",Blue Devils,36.350,2,27.250,2,26.825,1,90.425,2,90.425,2
"July 19, 2019","Katy, TX",Santa Clara Vanguard,35.900,3,27.175,3,26.750,2,89.825,3,89.825,3
"July 19, 2019","Katy, TX",Carolina Crown,35.200,4,26.700,4,26.425,4,88.325,4,88.325,4
"July 19, 2019","Katy, TX",The Cavaliers,34.650,5,26.100,5,26.100,5,86.850,5,86.850,5
"July 19, 2019","Katy, TX",Blue Stars,33.700,6,25.450,6,25.300,7,84.450,6,84.450,6
"July 19, 2019","Katy, TX",The Cadets,33.200,7,25.100,7,25.625,6,83.925,7,83.925,7
"July 19, 2019","Katy, TX",Phantom Regiment,32.000,8,24.050,8,24.250,8,80.300,8,80.300,8
"July 18, 2019","Belton, TX",Spirit of Atlanta,30.900,1,23.450,1,23.500,1,77.850,1,77.850,1
"July 18, 2019","Belton, TX",Madison Scouts,28.800,2,22.400,2,22.700,2,73.900,2,73.900,2
"July 18, 2019","Belton, TX",Music City,26.400,4,21.350,3,21.250,3,69.000,3,69.000,3
"July 18, 2019","Belton, TX",Genesis,26.500,3,20.500,4,20.750,4,67.750,4,67.750,4
"July 18, 2019","Belton, TX",Jersey Surf,25.200,5,20.300,5,20.450,5,65.950,5,65.950,5
"July 18, 2019","Denton, TX",Santa Clara Vanguard,35.700,1,27.050,1,26.700,1,89.450,1,89.450,1
"July 18, 2019","Denton, TX",Carolina Crown,35.100,2,26.450,2,26.450,2,88.000,2,88.000,2
"July 18, 2019","Denton, TX",Boston Crusaders,34.650,3,26.450,2,25.925,3,87.025,3,87.025,3
"July 18, 2019","Denton, TX",The Cavaliers,34.500,4,25.850,4,25.750,4,86.100,4,86.100,4
"July 18, 2019","Denton, TX",The Cadets,33.650,5,24.900,7,25.400,5,83.950,5,83.950,5
"July 18, 2019","Denton, TX",Blue Knights,33.300,6,25.350,5,25.200,6,83.850,6,83.850,6
"July 18, 2019","Denton, TX",Crossmen,33.300,6,25.050,6,24.425,8,82.775,7,82.775,7
"July 18, 2019","Denton, TX",Mandarins,32.600,8,24.900,7,24.475,7,81.975,8,81.975,8
"July 18, 2019","Denton, TX",Phantom Regiment,32.000,9,23.900,9,24.200,9,80.100,9,80.100,9
"July 18, 2019","Denton, TX",The Academy,30.700,10,23.400,10,23.300,10,77.400,10,77.400,10
"July 18, 2019","Denton, TX",Colts,30.100,11,23.000,11,23.150,11,76.250,11,76.250,11
"July 18, 2019","Denton, TX",Pacific Crest,29.900,12,22.350,12,22.850,12,75.100,12,75.100,12
"July 18, 2019","Denton, TX",Troopers,28.800,13,21.200,13,22.675,13,72.675,13,72.675,13
"July 16, 2019","Broken Arrow, OK",Bluecoats,35.900,1,26.750,1,26.725,1,89.375,1,89.375,1
"July 16, 2019","Broken Arrow, OK",Blue Devils,35.800,2,26.550,2,26.375,4,88.725,2,88.725,2
"July 16, 2019","Broken Arrow, OK",Santa Clara Vanguard,35.300,3,26.300,3,26.450,2,88.050,3,88.050,3
"July 16, 2019","Broken Arrow, OK",Carolina Crown,34.600,5,25.850,5,26.400,3,86.850,4,86.850,4
"July 16, 2019","Broken Arrow, OK",Boston Crusaders,34.700,4,25.950,4,25.500,5,86.150,5,86.150,5
"July 16, 2019","Broken Arrow, OK",The Cavaliers,33.700,6,25.200,6,25.450,6,84.350,6,84.350,6
"July 16, 2019","Broken Arrow, OK",The Cadets,32.900,7,24.600,7,24.800,7,82.300,7,82.300,7
"July 16, 2019","Broken Arrow, OK",Blue Stars,32.900,7,24.600,7,24.400,8,81.900,8,81.900,8
"July 16, 2019","Broken Arrow, OK",Phantom Regiment,31.600,9,23.900,9,23.600,9,79.100,9,79.100,9
"July 15, 2019","Olathe, KS",Bluecoats,35.600,1,26.600,1,26.200,1,88.400,1,88.400,1
"July 15, 2019","Olathe, KS",Colts,29.900,2,22.600,2,22.450,2,74.950,2,74.950,2
"July 15, 2019","Olathe, KS",Pacific Crest,29.400,3,22.100,3,22.150,3,73.650,3,73.650,3
"July 15, 2019","Olathe, KS",Troopers,28.500,4,21.000,4,21.950,4,71.450,4,71.450,4
"July 15, 2019","El Dorado, KS",Blue Devils,35.500,2,26.600,1,26.300,2,88.400,1,88.400,1
"July 15, 2019","El Dorado, KS",Santa Clara Vanguard,35.600,1,26.350,2,26.400,1,88.350,2,88.350,2
"July 15, 2019","El Dorado, KS",Blue Knights,33.100,4,24.650,3,25.550,3,83.300,3,83.300,3
"July 15, 2019","El Dorado, KS",The Cadets,33.300,3,24.650,3,25.000,4,82.950,4,82.950,4
"July 15, 2019","El Dorado, KS",Mandarins,32.400,5,24.300,6,24.550,5,81.250,5,81.250,5
"July 15, 2019","El Dorado, KS",Crossmen,32.000,6,24.550,5,24.200,6,80.750,6,80.750,6
"July 15, 2019","Bentonville, AR",Carolina Crown,34.500,1,25.850,1,26.000,1,86.350,1,86.350,1
"July 15, 2019","Bentonville, AR",The Academy,29.700,2,22.450,2,22.400,2,74.550,2,74.550,2
"July 15, 2019","Bentonville, AR",Madison Scouts,29.000,3,22.000,3,22.150,3,73.150,3,73.150,3
"July 15, 2019","Bentonville, AR",Music City,28.200,4,20.800,4,21.300,4,70.300,4,70.300,4
"July 15, 2019","Bentonville, AR",Jersey Surf,26.900,5,20.250,5,20.450,5,67.600,5,67.600,5
"July 14, 2019","Belleville, IL",Bluecoats,35.300,1,26.400,1,26.400,1,88.100,1,88.100,1
"July 14, 2019","Belleville, IL",Boston Crusaders,34.600,2,26.000,2,26.000,2,86.600,2,86.600,2
"July 14, 2019","Belleville, IL",The Cavaliers,34.000,3,25.300,3,25.300,3,84.600,3,84.600,3
"July 14, 2019","Belleville, IL",Blue Stars,32.700,4,24.550,4,24.600,4,81.850,4,81.850,4
"July 14, 2019","Belleville, IL",Mandarins,32.200,5,24.200,5,24.100,5,80.500,5,80.500,5
"July 14, 2019","Belleville, IL",Phantom Regiment,31.100,6,23.550,6,24.000,6,78.650,6,78.650,6
"July 14, 2019","Belleville, IL",Spirit of Atlanta,30.400,7,23.250,7,23.500,7,77.150,7,77.150,7
"July 14, 2019","Belleville, IL",Colts,29.800,8,22.500,8,23.100,8,75.400,8,75.400,8
"July 13, 2019","Memphis, TN",Santa Clara Vanguard,35.300,1,26.100,1,25.800,1,87.200,1,87.200,1
"July 13, 2019","Memphis, TN",Carolina Crown,35.000,2,25.950,2,25.450,2,86.400,2,86.400,2
"July 13, 2019","Memphis, TN",Boston Crusaders,34.600,3,25.700,3,25.250,3,85.550,3,85.550,3
"July 13, 2019","Memphis, TN",Spirit of Atlanta,30.800,4,23.450,4,23.150,4,77.400,4,77.400,4
"July 13, 2019","Memphis, TN",Music City,28.200,5,20.750,5,21.050,5,70.000,5,70.000,5
"July 13, 2019","Memphis, TN",Jersey Surf,27.000,6,19.250,6,20.400,6,66.650,6,66.650,6
"July 13, 2019","DeKalb, IL",Bluecoats,35.200,1,26.250,1,26.050,1,87.500,1,87.500,1
"July 13, 2019","DeKalb, IL",The Cavaliers,33.300,2,25.100,2,25.150,2,83.550,2,83.550,2
"July 13, 2019","DeKalb, IL",Blue Stars,32.800,3,24.150,3,24.200,3,81.150,3,81.150,3
"July 13, 2019","DeKalb, IL",Mandarins,31.800,4,23.900,4,23.750,5,79.450,4,79.450,4
"July 13, 2019","DeKalb, IL",Phantom Regiment,31.500,5,23.400,5,23.950,4,78.850,5,78.850,5
"July 13, 2019","DeKalb, IL",Colts,30.100,6,22.400,7,23.000,6,75.500,6,75.500,6
"July 13, 2019","DeKalb, IL",The Academy,30.000,7,22.450,6,22.200,7,74.650,7,74.650,7
"July 13, 2019","DeKalb, IL",Madison Scouts,28.900,8,22.150,8,22.000,8,73.050,8,73.050,8
"July 12, 2019","Dubuque, IA",The Cavaliers,33.100,1,24.600,1,24.950,1,82.650,1,82.650,1
"July 12, 2019","Dubuque, IA",Blue Stars,32.400,2,23.900,2,23.900,2,80.200,2,80.200,2
"July 12, 2019","Dubuque, IA",Colts,30.700,3,22.050,3,22.400,3,75.150,3,75.150,3
"July 12, 2019","Dubuque, IA",The Academy,30.500,4,21.950,4,22.050,4,74.500,4,74.500,4
"July 12, 2019","Dubuque, IA",Madison Scouts,28.800,5,21.350,5,21.650,5,71.800,5,71.800,5
"July 11, 2019","Knoxville, TN",Boston Crusaders,33.400,1,25.900,1,25.000,1,84.300,1,84.300,1
"July 11, 2019","Knoxville, TN",Phantom Regiment,31.100,2,23.450,2,23.250,2,77.800,2,77.800,2
"July 11, 2019","Knoxville, TN",Spirit of Atlanta,29.900,3,22.900,3,23.100,3,75.900,3,75.900,3
"July 11, 2019","Knoxville, TN",Music City,27.100,4,21.050,4,21.100,4,69.250,4,69.250,4
"July 11, 2019","Knoxville, TN",Jersey Surf,26.400,5,19.800,5,20.550,5,66.750,5,66.750,5
"July 10, 2019","Ankeny, IA",Bluecoats,34.900,1,25.750,2,25.650,1,86.300,1,86.300,1
"July 10, 2019","Ankeny, IA",Santa Clara Vanguard,34.300,2,25.800,1,25.500,2,85.600,2,85.600,2
"July 10, 2019","Ankeny, IA",Blue Stars,31.900,3,23.950,3,23.800,3,79.650,3,79.650,3
"July 10, 2019","Ankeny, IA",Mandarins,31.000,4,23.200,4,23.300,4,77.500,4,77.500,4
"July 10, 2019","Ankeny, IA",Colts,29.700,5,21.950,6,22.350,5,74.000,5,74.000,5
"July 10, 2019","Ankeny, IA",The Academy,29.100,6,22.250,5,21.650,6,73.000,6,73.000,6
"July 10, 2019","Ogden, UT",Blue Devils,34.500,1,26.250,1,25.700,1,86.450,1,86.450,1
"July 10, 2019","Ogden, UT",Blue Knights,31.400,2,24.150,2,24.650,2,80.200,2,80.200,2
"July 10, 2019","Ogden, UT",Pacific Crest,28.700,3,21.800,3,21.400,4,71.900,3,71.900,3
"July 10, 2019","Ogden, UT",Troopers,27.900,4,21.150,4,21.450,3,70.500,4,70.500,4
"July 10, 2019","Ogden, UT",Genesis,25.100,5,18.450,5,19.750,5,63.300,5,63.300,5
"July 10, 2019","Ogden, UT",Seattle Cascades,24.400,6,17.700,6,18.850,6,60.950,6,60.950,6
"July 9, 2019","Hoschton, GA",Phantom Regiment,30.700,1,22.550,1,23.450,1,76.700,1,76.700,1
"July 9, 2019","Hoschton, GA",Spirit of Atlanta,30.200,2,22.200,2,22.850,2,75.250,2,75.250,2
"July 9, 2019","Hoschton, GA",Music City,27.500,3,20.450,3,21.050,3,69.000,3,69.000,3
"July 9, 2019","Hoschton, GA",Jersey Surf,26.900,4,19.900,4,20.200,4,67.000,4,67.000,4
"July 9, 2019","Boise, ID",Blue Devils,34.500,1,25.900,1,25.050,1,85.450,1,85.450,1
"July 9, 2019","Boise, ID",Blue Knights,31.700,2,22.850,2,23.900,2,78.450,2,78.450,2
"July 9, 2019","Boise, ID",Troopers,27.600,4,21.150,3,21.350,3,70.100,3,70.100,3
"July 9, 2019","Boise, ID",Pacific Crest,27.900,3,21.050,4,21.150,4,70.100,3,70.100,3
"July 9, 2019","Boise, ID",Genesis,25.500,5,18.000,5,19.550,5,63.050,5,63.050,5
"July 9, 2019","Boise, ID",Seattle Cascades,23.900,6,17.500,6,19.250,6,60.650,6,60.650,6
"July 9, 2019","Mankato, MN",Bluecoats,34.800,1,25.400,1,25.500,1,85.700,1,85.700,1
"July 9, 2019","Mankato, MN",Blue Stars,31.400,2,24.000,2,23.550,2,78.950,2,78.950,2
"July 9, 2019","Mankato, MN",Colts,28.700,3,21.900,3,22.050,3,72.650,3,72.650,3
"July 9, 2019","Mankato, MN",The Academy,28.300,4,21.550,4,21.550,4,71.400,4,71.400,4
"July 9, 2019","Mankato, MN",Madison Scouts,27.700,5,20.650,5,21.350,5,69.700,5,69.700,5
"July 8, 2019","Valdosta, GA",Carolina Crown,32.800,1,24.400,1,24.700,1,81.900,1,81.900,1
"July 8, 2019","Valdosta, GA",Phantom Regiment,30.300,2,22.150,2,22.850,2,75.300,2,75.300,2
"July 8, 2019","Valdosta, GA",Spirit of Atlanta,29.700,3,21.700,3,22.300,3,73.700,3,73.700,3
"July 8, 2019","Valdosta, GA",Music City,27.200,4,19.950,4,20.700,4,67.850,4,67.850,4
"July 8, 2019","Valdosta, GA",Jersey Surf,26.300,5,19.450,5,19.900,5,65.650,5,65.650,5
"July 8, 2019","Tri Cities, WA",Blue Devils,33.900,1,25.500,1,24.700,1,84.100,1,84.100,1
"July 8, 2019","Tri Cities, WA",Blue Knights,31.200,2,23.100,2,23.500,2,77.800,2,77.800,2
"July 8, 2019","Tri Cities, WA",Pacific Crest,26.900,3,21.300,3,20.750,4,68.950,3,68.950,3
"July 8, 2019","Tri Cities, WA",Troopers,26.600,4,20.800,4,21.250,3,68.650,4,68.650,4
"July 8, 2019","Tri Cities, WA",Genesis,25.000,5,18.150,5,19.450,5,62.600,5,62.600,5
"July 8, 2019","Tri Cities, WA",Seattle Cascades,23.500,6,17.350,6,19.000,6,59.850,6,59.850,6
"July 7, 2019","Menomonie, WI",Bluecoats,34.100,1,25.350,1,25.450,1,84.900,1,84.900,1
"July 7, 2019","Menomonie, WI",Santa Clara Vanguard,33.600,2,25.000,2,25.400,2,84.000,2,84.000,2
"July 7, 2019","Menomonie, WI",The Cadets,31.500,3,23.450,5,24.050,3,79.000,3,79.000,3
"July 7, 2019","Menomonie, WI",Blue Stars,30.900,4,23.750,3,23.100,4,77.750,4,77.750,4
"July 7, 2019","Menomonie, WI",Crossmen,30.600,5,23.600,4,22.450,5,76.650,5,76.650,5
"July 7, 2019","Menomonie, WI",Colts,28.900,6,21.550,7,22.150,6,72.600,6,72.600,6
"July 7, 2019","Menomonie, WI",The Academy,28.900,6,21.600,6,21.400,7,71.900,7,71.900,7
"July 7, 2019","Menomonie, WI",Madison Scouts,27.900,8,20.800,8,21.350,8,70.050,8,70.050,8
"July 6, 2019","Renton, WA",Blue Devils,33.400,1,25.200,1,24.350,1,82.950,1,82.950,1
"July 6, 2019","Renton, WA",Blue Knights,30.300,2,22.450,2,23.050,2,75.800,2,75.800,2
"July 6, 2019","Renton, WA",Troopers,26.400,3,20.600,3,20.650,3,67.650,3,67.650,3
"July 6, 2019","Renton, WA",Genesis,23.700,4,18.250,4,18.800,4,60.750,4,60.750,4
"July 6, 2019","Renton, WA",Seattle Cascades,22.400,5,17.500,5,17.800,5,57.700,5,57.700,5
"July 6, 2019","Whitewater, WI",Bluecoats,33.700,1,24.950,1,25.150,1,83.800,1,83.800,1
"July 6, 2019","Whitewater, WI",Santa Clara Vanguard,33.200,2,24.650,2,25.150,1,83.000,2,83.000,2
"July 6, 2019","Whitewater, WI",The Cavaliers,32.000,3,23.850,3,24.200,3,80.050,3,80.050,3
"July 6, 2019","Whitewater, WI",The Cadets,31.200,4,23.000,5,24.150,4,78.350,4,78.350,4
"July 6, 2019","Whitewater, WI",Blue Stars,30.500,5,23.000,5,23.050,5,76.550,5,76.550,5
"July 6, 2019","Whitewater, WI",Crossmen,30.400,6,23.100,4,22.450,6,75.950,6,75.950,6
"July 6, 2019","Whitewater, WI",The Academy,28.300,7,21.300,7,21.200,8,70.800,7,70.800,7
"July 6, 2019","Whitewater, WI",Madison Scouts,27.600,8,20.550,8,21.500,7,69.650,8,69.650,8
"July 5, 2019","Lisle, IL",Bluecoats,33.000,1,24.800,1,24.800,1,82.600,1,82.600,1
"July 5, 2019","Lisle, IL",Santa Clara Vanguard,32.400,2,24.800,1,24.750,2,81.950,2,81.950,2
"July 5, 2019","Lisle, IL",The Cavaliers,31.100,3,24.050,3,23.900,4,79.050,3,79.050,3
"July 5, 2019","Lisle, IL",The Cadets,31.000,4,23.050,5,23.950,3,78.000,4,78.000,4
"July 5, 2019","Lisle, IL",Blue Stars,30.300,5,23.250,4,22.850,5,76.400,5,76.400,5
"July 5, 2019","Lisle, IL",Colts,28.700,6,21.750,6,21.800,6,72.250,6,72.250,6
"July 5, 2019","Lisle, IL",The Academy,27.100,7,20.950,7,20.800,7,68.850,7,68.850,7
"July 5, 2019","Lexington, SC",Boston Crusaders,32.400,1,24.150,1,24.250,2,80.800,1,80.800,1
"July 5, 2019","Lexington, SC",Carolina Crown,32.000,2,23.900,2,24.750,1,80.650,2,80.650,2
"July 5, 2019","Lexington, SC",Phantom Regiment,29.800,3,22.000,3,22.600,3,74.400,3,74.400,3
"July 5, 2019","Lexington, SC",Spirit of Atlanta,29.600,4,21.750,4,21.800,4,73.150,4,73.150,4
"July 5, 2019","Lexington, SC",Music City,26.500,5,19.550,5,20.400,5,66.450,5,66.450,5
"July 5, 2019","Lexington, SC",Jersey Surf,26.000,6,19.050,6,19.600,6,64.650,6,64.650,6
"July 5, 2019","Sacramento, CA",Mandarins,30.600,1,22.700,1,22.200,1,75.500,1,75.500,1
"July 5, 2019","Sacramento, CA",Pacific Crest,27.100,2,19.450,2,20.400,2,66.950,2,66.950,2
"July 5, 2019","Camas, WA",Blue Devils,32.900,1,24.200,1,24.000,1,81.100,1,81.100,1
"July 5, 2019","Camas, WA",Blue Knights,29.800,2,22.050,2,22.850,2,74.700,2,74.700,2
"July 5, 2019","Camas, WA",Troopers,26.800,3,19.800,3,20.500,3,67.100,3,67.100,3
"July 5, 2019","Camas, WA",Genesis,24.700,4,17.800,4,18.850,4,61.350,4,61.350,4
"July 5, 2019","Camas, WA",Seattle Cascades,23.800,5,16.900,5,18.650,5,59.350,5,59.350,5
"July 3, 2019","Cedarburg, WI",Blue Stars,31.200,1,23.800,1,22.850,1,77.850,1,77.850,1
"July 3, 2019","Cedarburg, WI",Crossmen,30.700,2,23.400,2,21.800,3,75.900,2,75.900,2
"July 3, 2019","Cedarburg, WI",Phantom Regiment,30.000,3,22.600,3,22.450,2,75.050,3,75.050,3
"July 3, 2019","Cedarburg, WI",Colts,28.500,4,21.600,4,21.350,4,71.450,4,71.450,4
"July 3, 2019","Cedarburg, WI",Madison Scouts,27.300,5,20.350,5,20.950,5,68.600,5,68.600,5
"July 2, 2019","East Rutherford, NJ",Bluecoats,32.700,1,24.600,1,24.500,1,81.800,1,81.800,1
"July 2, 2019","East Rutherford, NJ",Boston Crusaders,32.000,2,24.250,2,23.700,2,79.950,2,79.950,2
"July 2, 2019","East Rutherford, NJ",The Cadets,30.600,3,22.650,3,23.400,3,76.650,3,76.650,3
"July 2, 2019","East Rutherford, NJ",Music City,26.000,4,18.850,4,20.700,4,65.550,4,65.550,4
"July 2, 2019","East Rutherford, NJ",Jersey Surf,25.200,5,18.750,5,20.000,5,63.950,5,63.950,5
"July 2, 2019","Wausau, WI",Blue Stars,30.500,1,23.150,1,22.300,1,75.950,1,75.950,1
"July 2, 2019","Wausau, WI",Crossmen,29.900,2,22.650,2,21.450,2,74.000,2,74.000,2
"July 2, 2019","Wausau, WI",Colts,27.900,3,20.550,3,20.900,3,69.350,3,69.350,3
"July 2, 2019","Wausau, WI",Madison Scouts,27.000,4,20.150,4,20.450,4,67.600,4,67.600,4
"July 1, 2019","Lynn, MA",Bluecoats,32.900,1,24.400,1,24.450,1,81.750,1,81.750,1
"July 1, 2019","Lynn, MA",The Cadets,30.200,2,22.650,2,23.400,2,76.250,2,76.250,2
"July 1, 2019","Lynn, MA",Music City,25.300,3,18.900,3,20.100,3,64.300,3,64.300,3
"June 30, 2019","Rochester, MN",Blue Stars,30.000,1,22.650,1,22.300,1,74.950,1,74.950,1
"June 30, 2019","Rochester, MN",Crossmen,29.400,2,22.500,2,21.450,3,73.350,2,73.350,2
"June 30, 2019","Rochester, MN",Spirit of Atlanta,28.900,3,21.350,4,21.300,4,71.550,3,71.550,3
"June 30, 2019","Rochester, MN",Phantom Regiment,28.200,4,21.400,3,21.700,2,71.300,4,71.300,4
"June 30, 2019","Rochester, MN",Colts,27.400,5,20.400,5,20.950,5,68.750,5,68.750,5
"June 30, 2019","Rochester, MN",Madison Scouts,26.200,6,20.350,6,20.100,6,66.650,6,66.650,6
"June 30, 2019","San Bernardino, CA",Blue Devils,32.000,1,23.700,2,22.900,2,78.600,1,78.600,1
"June 30, 2019","San Bernardino, CA",Santa Clara Vanguard,31.700,2,23.900,1,22.950,1,78.550,2,78.550,2
"June 30, 2019","San Bernardino, CA",The Cavaliers,30.700,3,23.050,3,22.150,3,75.900,3,75.900,3
"June 30, 2019","San Bernardino, CA",Blue Knights,29.300,4,22.100,4,21.900,4,73.300,4,73.300,4
"June 30, 2019","San Bernardino, CA",Mandarins,29.100,5,22.100,4,20.750,5,71.950,5,71.950,5
"June 30, 2019","San Bernardino, CA",The Academy,27.700,6,20.000,6,19.850,6,67.550,6,67.550,6
"June 30, 2019","San Bernardino, CA",Troopers,26.000,7,19.150,7,19.750,7,64.900,7,64.900,7
"June 30, 2019","San Bernardino, CA",Pacific Crest,25.400,8,18.800,8,19.100,8,63.300,8,63.300,8
"June 30, 2019","San Bernardino, CA",Genesis,24.000,9,17.750,9,18.050,9,59.800,9,59.800,9
"June 29, 2019","Pasadena, CA",Santa Clara Vanguard,31.400,1,23.950,2,23.200,2,78.550,1,78.550,1
"June 29, 2019","Pasadena, CA",Blue Devils,30.800,2,24.100,1,23.250,1,78.150,2,78.150,2
"June 29, 2019","Pasadena, CA",The Cavaliers,30.200,3,23.250,3,22.400,3,75.850,3,75.850,3
"June 29, 2019","Pasadena, CA",Blue Knights,29.300,4,21.800,5,21.800,4,72.900,4,72.900,4
"June 29, 2019","Pasadena, CA",Mandarins,28.700,5,22.250,4,20.900,5,71.850,5,71.850,5
"June 29, 2019","Pasadena, CA",The Academy,27.100,6,20.350,6,19.750,6,67.200,6,67.200,6
"June 29, 2019","Pasadena, CA",Troopers,25.400,7,18.800,7,19.050,8,63.250,7,63.250,7
"June 29, 2019","Pasadena, CA",Pacific Crest,23.800,8,18.800,7,19.250,7,61.850,8,61.850,8
"June 29, 2019","Pasadena, CA",Genesis,23.000,9,17.100,9,18.050,9,58.150,9,58.150,9
"June 29, 2019","Lawrence, MA",Bluecoats,32.100,1,23.900,1,23.900,1,79.900,1,79.900,1
"June 29, 2019","Lawrence, MA",Boston Crusaders,31.200,2,23.800,2,23.350,2,78.350,2,78.350,2
"June 29, 2019","Lawrence, MA",The Cadets,29.700,3,22.050,3,22.700,3,74.450,3,74.450,3
"June 29, 2019","Lawrence, MA",Music City,24.700,4,18.450,4,19.650,4,62.800,4,62.800,4
"June 29, 2019","Rockford, IL",Carolina Crown,31.600,1,23.200,1,23.500,1,78.300,1,78.300,1
"June 29, 2019","Rockford, IL",Blue Stars,30.200,2,21.800,2,21.950,2,73.950,2,73.950,2
"June 29, 2019","Rockford, IL",Crossmen,29.400,3,21.350,3,20.850,4,71.600,3,71.600,3
"June 29, 2019","Rockford, IL",Spirit of Atlanta,28.600,4,20.750,4,20.800,5,70.150,4,70.150,4
"June 29, 2019","Rockford, IL",Phantom Regiment,27.900,5,20.150,5,21.150,3,69.200,5,69.200,5
"June 29, 2019","Rockford, IL",Colts,27.300,6,19.450,7,20.250,6,67.000,6,67.000,6
"June 29, 2019","Rockford, IL",Madison Scouts,25.800,7,19.850,6,19.550,7,65.200,7,65.200,7
"June 28, 2019","Vista, CA",Santa Clara Vanguard,30.800,1,23.300,1,22.900,1,77.000,1,77.000,1
"June 28, 2019","Vista, CA",The Cavaliers,29.900,2,22.550,2,22.350,2,74.800,2,74.800,2
"June 28, 2019","Vista, CA",Blue Knights,28.800,3,21.450,3,21.250,3,71.500,3,71.500,3
"June 28, 2019","Vista, CA",Mandarins,28.500,4,21.250,4,20.300,4,70.050,4,70.050,4
"June 28, 2019","Vista, CA",Troopers,25.300,5,18.900,5,18.850,5,63.050,5,63.050,5
"June 28, 2019","Vista, CA",Pacific Crest,25.200,6,18.200,6,18.750,6,62.150,6,62.150,6
"June 28, 2019","Vista, CA",Genesis,23.700,7,17.150,7,16.550,7,57.400,7,57.400,7
"June 28, 2019","Muncie, IN",Carolina Crown,30.600,1,22.500,1,22.950,1,76.050,1,76.050,1
"June 28, 2019","Muncie, IN",Blue Stars,28.600,2,21.650,2,21.550,2,71.800,2,71.800,2
"June 28, 2019","Muncie, IN",Crossmen,28.400,3,20.800,3,20.600,3,69.800,3,69.800,3
"June 28, 2019","Muncie, IN",Spirit of Atlanta,27.600,4,20.600,4,20.550,4,68.750,4,68.750,4
"June 28, 2019","Muncie, IN",Phantom Regiment,26.900,5,19.850,6,20.550,4,67.300,5,67.300,5
"June 28, 2019","Muncie, IN",Colts,26.100,6,19.950,5,20.150,6,66.200,6,66.200,6
"June 28, 2019","Muncie, IN",Madison Scouts,25.100,7,19.250,7,19.350,7,63.700,7,63.700,7
"June 28, 2019","Allentown, PA",Bluecoats,31.500,1,23.850,1,23.300,1,78.650,1,78.650,1
"June 28, 2019","Allentown, PA",Boston Crusaders,30.800,2,23.650,2,22.550,2,77.000,2,77.000,2
"June 28, 2019","Allentown, PA",The Cadets,29.400,3,22.050,3,22.150,3,73.600,3,73.600,3
"June 28, 2019","Allentown, PA",Music City,25.400,4,18.250,4,18.900,4,62.550,4,62.550,4
"June 26, 2019","Pittsburgh, PA",Bluecoats,31.300,1,23.000,1,22.900,1,77.200,1,77.200,1
"June 26, 2019","Pittsburgh, PA",Boston Crusaders,30.800,2,22.850,2,22.300,2,75.950,2,75.950,2
"June 26, 2019","Pittsburgh, PA",The Cadets,29.200,3,20.950,3,21.950,3,72.100,3,72.100,3
"June 26, 2019","Pittsburgh, PA",Spirit of Atlanta,27.500,4,20.000,4,20.900,4,68.400,4,68.400,4
"June 26, 2019","Pittsburgh, PA",Music City,23.900,5,17.900,5,18.450,5,60.250,5,60.250,5
"June 25, 2019","Hamilton, OH",Bluecoats,29.800,1,23.000,1,22.600,1,75.400,1,75.400,1
"June 25, 2019","Hamilton, OH",The Cadets,28.100,2,21.150,2,21.850,2,71.100,2,71.100,2
"June 25, 2019","Hamilton, OH",Spirit of Atlanta,26.900,3,20.550,3,20.450,3,67.900,3,67.900,3
"June 25, 2019","Hamilton, OH",Colts,25.400,4,19.850,4,20.050,4,65.300,4,65.300,4
"June 25, 2019","Hamilton, OH",Madison Scouts,24.800,5,19.100,5,19.550,5,63.450,5,63.450,5
